CourseNum, SectionID, ClassType, Section, Day, Time, Building, Room, StudentsNumber
LTSP-2C, 875034, LE, A00, MWF, 11:00a-11:50a, CENTR, 203, 24
LTSP-2C, 875035, LE, B00, MWF, 12:00p-12:50p, CENTR, 203, 24
LTSP-2B, , LE, A00, MWF, 9:00a-9:50a, CENTR, 205, 20
LTSP-2B, 875031, DI, A01, Th, 9:00a-9:50a, CENTR, 205, 16
LTSP-2B, , LE, B00, MWF, 10:00a-10:50a, CENTR, 201, 20
LTSP-2B, 875033, DI, B01, Th, 10:00a-10:50a, CENTR, 205, 25
LTSP-2A, , LE, A00, MWF, 9:00a-9:50a, CENTR, 203, 25
LTSP-2A, 875027, DI, A01, Tu, 9:00a-9:50a, CENTR, 205, 25
LTSP-2A, , LE, B00, MWF, 10:00a-10:50a, CENTR, 203, 25
LTSP-2A, 875029, DI, B01, Tu, 10:00a-10:50a, CENTR, 205, 25
ECON-210A, 878901, LE, A00, MW, 9:30a-10:50a, ECON, 200, 20
MATH-180A, , LE, A00, MWF, 1:00p-1:50p, PETER, 110, 218
MATH-180A, 880523, DI, A01, M, 4:00p-4:50p, SEQUO, 148, 33
MATH-180A, 880524, DI, A02, M, 5:00p-5:50p, SEQUO, 148, 34
MATH-180A, 880525, DI, A03, M, 6:00p-6:50p, SEQUO, 148, 33
MATH-180A, 880526, DI, A04, M, 7:00p-7:50p, SEQUO, 148, 31
MATH-180A, 880527, DI, A05, M, 8:00p-8:50p, SEQUO, 148, 32
MATH-180A, 880528, DI, A06, M, 9:00p-9:50p, SEQUO, 148, 31
MATH-180A, 888562, DI, A07, M, 6:00p-6:50p, APM, 2301, 35
MATH-180A, 888563, DI, A08, M, 7:00p-7:50p, APM, 2301, 33
MATH-180A, 888564, DI, A09, M, 8:00p-8:50p, APM, 2301, 30
MATH-180A, , LE, B00, MWF, 4:00p-4:50p, WLH, 2005, 218
MATH-180A, 880530, DI, B01, W, 5:00p-5:50p, SEQUO, 148, 27
MATH-180A, 880531, DI, B02, W, 6:00p-6:50p, SEQUO, 148, 26
MATH-180A, 880532, DI, B03, W, 7:00p-7:50p, SEQUO, 148, 22
MATH-180A, 880533, DI, B04, W, 8:00p-8:50p, SEQUO, 148, 24
MATH-180A, 880534, DI, B05, W, 7:00p-7:50p, APM, 7421, 20
MATH-180A, 880535, DI, B06, W, 8:00p-8:50p, APM, 7421, 26
CHEM-114D, 876463, LE, A00, TuTh, 5:00p-6:20p, WLH, 2204, 27
SIOC-203A, 884563, LE, B00, MWF, 11:00a-11:50a, PETER, 103, 8
HITO-196, 880822, SE, A00, Tu, 10:00a-12:50p, HSS, 4025, 12
CHEM-114A, , LE, A00, TuTh, 3:30p-4:50p, YORK, 2722, 225
CHEM-114A, 876457, DI, A01, M, 8:00a-8:50a, WLH, 2206, 37
CHEM-114A, 876458, DI, A02, M, 9:00a-9:50a, WLH, 2206, 37
CHEM-114A, 876459, DI, A03, M, 10:00a-10:50a, WLH, 2206, 39
CHEM-114A, 876460, DI, A04, M, 11:00a-11:50a, WLH, 2206, 36
CHEM-114A, 876461, DI, A05, M, 12:00p-12:50p, WLH, 2206, 39
CHEM-114A, 876462, DI, A06, M, 1:00p-1:50p, WLH, 2206, 37
ECE-255A, 879994, LE, A00, TuTh, 5:00p-6:20p, SOLIS, 111, 29
BIMM-124, , LE, A00, MWF, 3:00p-3:50p, SOLIS, 107, 223
BIMM-124, 878688, DI, A01, Tu, 5:00p-5:50p, HSS, 1128A, 29
BIMM-124, 878689, DI, A02, Tu, 6:00p-6:50p, HSS, 1128A, 29
BIMM-124, 878690, DI, A03, Tu, 7:00p-7:50p, HSS, 1128A, 21
BIMM-124, 878691, DI, A04, Tu, 8:00p-8:50p, HSS, 1128A, 18
BIMM-124, 878692, DI, A05, Tu, 4:00p-4:50p, CENTR, 203, 28
BIMM-124, 878693, DI, A06, W, 4:00p-4:50p, HSS, 1128A, 27
BIMM-124, 878694, DI, A07, W, 7:00p-7:50p, HSS, 1128A, 22
BIMM-124, 878695, DI, A08, W, 8:00p-8:50p, HSS, 1128A, 21
BIMM-124, 888431, DI, A09, W, 2:00p-2:50p, CENTR, 217B, 28
ECE-35, , LE, A00, TuTh, 9:30a-10:50a, CENTR, 115, 140
ECE-35, , DI, A01, F, 4:00p-4:50p, CENTR, 119, 140
ECE-35, 879825, LA, A50, M, 12:00p-3:00p, WLH, 2211, 28
ECE-35, 879826, LA, A51, M, 3:30p-6:30p, WLH, 2211, 28
ECE-35, 879827, LA, A52, M, 7:00p-10:00p, WLH, 2211, 28
ECE-35, 879828, LA, A53, Tu, 12:00p-3:00p, WLH, 2211, 28
ECE-35, 879831, LA, A56, W, 12:00p-3:00p, WLH, 2211, 28
ECON-172A, , LE, A00, MWF, 12:00p-12:50p, PCYNH, 106, 190
ECON-172A, 878882, DI, A01, W, 7:00p-7:50p, CENTR, 212, 95
ECON-172A, 878883, DI, A02, W, 8:00p-8:50p, CENTR, 212, 95
HDP-111, 884075, LE, A00, TuTh, 3:30p-4:50p, HSS, 1315, 18
COGS-118B, , LE, A00, TuTh, 11:00a-12:20p, CENTR, 214, 55
COGS-118B, 881119, DI, A01, M, 1:00p-1:50p, CSB, 115, 21
COGS-118B, 881120, DI, A02, W, 11:00a-11:50a, CSB, 115, 19
COGS-118B, 881121, DI, A03, W, 3:00p-3:50p, CSB, 115, 15
ECE-121A, , LE, A00, TuTh, 5:00p-6:20p, PCYNH, 122, 80
ECE-121A, , DI, A01, Tu, 6:30p-7:20p, CSB, 001, 80
ECE-121A, 883723, LA, A50, M, 9:00a-12:00p, WLH, 2213B, 21
ECE-121A, 883724, LA, A51, M, 5:00p-8:00p, WLH, 2213B, 21
ECE-121A, 883725, LA, A52, W, 9:00a-12:00p, WLH, 2213B, 17
ECE-121A, 883726, LA, A53, W, 5:00p-8:00p, WLH, 2213B, 21
POLI-229, 888359, SE, B00, Th, 3:00p-5:50p, SSB, 333, 7
MAE-140, 879069, LE, A00, TuTh, 8:00a-9:20a, CENTR, 115, 166
MAE-140, , LE, A00, F, 5:00p-5:50p, CENTR, 119, 83
CENG-15, 883314, LE, A00, TuTh, 9:30a-10:50a, EBU2, 203, 17
CENG-15, 883315, LE, B00, TuTh, 11:00a-12:20p, EBU2, 203, 17
CENG-15, 883316, LE, C00, TuTh, 2:00p-3:20p, EBU2, 203, 17
ETHN-201, 888935, SE, B00, W, 10:00a-12:50p, SSB, 103, 6
MAE-144, 879070, LE, A00, MW, 7:00p-8:50p, CENTR, 113, 69
CSE-87, 880100, SE, B00, F, 4:00p-4:50p, EBU3B, 3217, 20
VIS-158, 879014, LE, A00, TuTh, 2:00p-3:20p, CENTR, 214, 125
LIGN-248, 884972, LE, A00, TuTh, 9:00a-10:30a, APM, 2452, 7
POLI-12D, , LE, A00, MW, 11:00a-11:50a, CENTR, 214, 136
POLI-12D, 881578, DI, A01, W, 4:00p-4:50p, CENTR, 203, 24
POLI-12D, 881579, DI, A02, Th, 1:00p-1:50p, CENTR, 203, 21
POLI-12D, 881580, DI, A03, Th, 4:00p-4:50p, CENTR, 203, 22
POLI-12D, 881581, DI, A04, Th, 5:00p-5:50p, CENTR, 203, 21
POLI-12D, 881582, DI, A05, W, 6:00p-6:50p, CENTR, 203, 24
POLI-12D, 881583, DI, A06, W, 7:00p-7:50p, CENTR, 203, 24
MGT-131A, 876328, LE, A00, TuTh, 8:00a-9:20a, WFH, 1N108, 117
EDS-292, 877057, SE, A00, W, 6:00p-9:00p, PCYNH, 304, 15
BIPN-148, , LE, A00, MWF, 8:00a-8:50a, WLH, 2001, 288
BIPN-148, 878773, DI, A01, M, 9:00a-9:50a, WLH, 2208, 32
BIPN-148, 878774, DI, A02, M, 10:00a-10:50a, YORK, 3000A, 34
BIPN-148, 878775, DI, A03, Tu, 4:00p-4:50p, YORK, 3000A, 30
BIPN-148, 878776, DI, A04, W, 1:00p-1:50p, SOLIS, 109, 34
BIPN-148, 878777, DI, A05, W, 3:00p-3:50p, SOLIS, 109, 31
BIPN-148, 878778, DI, A06, F, 11:00a-11:50a, APM, 2301, 31
BIPN-148, 884649, DI, A07, W, 9:00a-9:50a, WLH, 2208, 31
BIPN-148, 884650, DI, A08, F, 9:00a-9:50a, WLH, 2115, 33
BIPN-148, 884651, DI, A09, F, 10:00a-10:50a, WLH, 2115, 32
CHEM-143C, , LE, A00, TuTh, 6:30p-7:50p, YORK, 2622, 0
CHEM-143C, 876573, LA, A01, MW, 9:00a-12:50p, NSB, 1311, 0
CHEM-143C, 876574, LA, A02, MW, 11:00a-2:50p, NSB, 1319, 0
CHEM-143C, 876575, LA, A03, TuTh, 9:00a-12:50p, NSB, 1311, 0
HIUS-281, 880829, SE, A00, F, 9:30a-12:30p, HSS, 6008, 1
CHEM-143A, , LE, A00, W, 7:00p-7:50p, PETER, 108, 0
CHEM-143A, 876551, LA, A01, MW, 10:00a-12:50p, YORK, 3108, 0
CHEM-143A, 876552, LA, A02, MW, 10:00a-12:50p, YORK, 3208, 0
CHEM-143A, 876553, LA, A03, MW, 10:00a-12:50p, YORK, 3224, 0
CHEM-143A, 876554, LA, A04, MW, 10:00a-12:50p, YORK, 4208, 0
CHEM-143A, 876555, LA, A05, MW, 1:10p-4:00p, YORK, 3108, 0
CHEM-143A, 876556, LA, A06, MW, 1:10p-4:00p, YORK, 3208, 0
CHEM-143A, 876557, LA, A07, MW, 1:10p-4:00p, YORK, 3224, 0
CHEM-143A, 876558, LA, A08, MW, 1:10p-4:00p, YORK, 4208, 0
CHEM-143A, 876559, LA, A09, TuTh, 8:00a-10:50a, YORK, 3108, 0
CHEM-143A, 876560, LA, A10, TuTh, 8:00a-10:50a, YORK, 3208, 0
CHEM-143A, 876561, LA, A11, TuTh, 8:00a-10:50a, YORK, 3224, 0
CHEM-143A, 876562, LA, A12, TuTh, 8:00a-10:50a, YORK, 4208, 0
CHEM-143A, 876563, LA, A13, TuTh, 11:10a-2:00p, YORK, 3108, 0
CHEM-143A, 876565, LA, A14, TuTh, 11:10a-2:00p, YORK, 3208, 0
CHEM-143A, 876566, LA, A15, TuTh, 11:10a-2:00p, YORK, 3224, 0
CHEM-143A, 876567, LA, A16, TuTh, 11:10a-2:00p, YORK, 4208, 0
CHEM-143A, 876568, LA, A17, TuTh, 2:20p-5:10p, YORK, 3108, 0
CHEM-143A, 876569, LA, A18, TuTh, 2:20p-5:10p, YORK, 3208, 0
CHEM-143A, 876570, LA, A19, TuTh, 2:20p-5:10p, YORK, 3224, 0
CHEM-143A, 876571, LA, A20, TuTh, 2:20p-5:10p, YORK, 4208, 0
HIUS-283, 883597, SE, A00, Th, 9:30a-12:30p, HSS, 6008, 0
BENG-169A, 889510, LE, A00, M, 8:00a-8:50a, PFBH, 226, 15
BENG-169A, , LA, A01, M, 9:00a-9:50a, PFBH, 108, 15
POLI-191A, 881632, SE, A00, W, 12:00p-2:50p, SSB, 104, 10
BIPN-140, , LE, A00, TuTh, 2:00p-3:20p, WLH, 2001, 187
BIPN-140, 878765, DI, A01, Tu, 5:00p-5:50p, WLH, 2112, 23
BIPN-140, 878766, DI, A02, Tu, 6:00p-6:50p, WLH, 2112, 22
BIPN-140, 878767, DI, A03, Tu, 7:00p-7:50p, WLH, 2112, 22
BIPN-140, 878769, DI, A05, Th, 5:00p-5:50p, WLH, 2112, 25
BIPN-140, 878770, DI, A06, Th, 6:00p-6:50p, WLH, 2112, 19
BIPN-140, 878771, DI, A07, Th, 7:00p-7:50p, WLH, 2112, 22
BIPN-140, 884655, DI, A08, M, 4:00p-4:50p, MANDE, B-104, 26
BIPN-140, 884656, DI, A09, F, 2:00p-2:50p, CENTR, 217A, 28
SIOC-214A, 876131, LE, A00, Tu, 9:30a-10:50a, VAUGN, 100, 10
SIOC-214A, , LE, A00, F, 3:30p-4:50p, VAUGN, 100, 5
BIMM-140, , LE, A00, MWF, 10:00a-10:50a, PCYNH, 122, 78
BIMM-140, 878697, DI, A01, Th, 5:00p-5:50p, HSS, 1128A, 24
BIMM-140, 878698, DI, A02, F, 12:00p-12:50p, APM, 2301, 29
BIMM-140, 878699, DI, A03, F, 1:00p-1:50p, APM, 2301, 25
HITO-104, 880821, LE, A00, MWF, 10:00a-10:50a, SEQUO, 147, 18
MATH-278B, 880578, SE, A00, Th, 11:00a-12:20p, APM, 2402, 0
MATH-278A, 880577, SE, A00, Tu, 11:00a-12:20p, APM, 2402, 8
LTCO-274, 882108, SE, A00, Tu, 2:00p-4:50p, CENTR, 206, 9
MATH-262A, 885079, LE, A00, TuTh, 4:00p-5:20p, APM, 5829, 3
SE-125, 879653, LE, A00, MWF, 2:00p-2:50p, YORK, 2622, 96
SE-125, , LE, A00, F, 3:00p-3:50p, YORK, 2622, 48
CSE-292, 882417, SE, A00, M, 11:00a-11:50a, EBU3B, 1202, 39
CSE-290, 882426, SE, A00, F, 1:00p-1:50p, EBU3B, 4109, 0
CSE-290, 888742, SE, B00, MW, 5:00p-6:20p, EBU3B, 3109, 4
CSE-290, 892868, SE, C00, Tu, 11:30a-12:50p, EBU3B, 4217, 13
CSE-290, 892881, SE, D00, W, 12:00p-12:50p, EBU3B, 3109, 0
CSE-290, 894123, SE, E00, W, 10:00a-11:50a, EBU3B, 4109, 2
CSE-291, 883515, LE, D00, MWF, 10:00a-10:50a, WLH, 2204, 0
CSE-291, 885084, LE, E00, TuTh, 5:00p-6:20p, EBU3B, 3109, 13
CSE-291, 886950, LE, F00, F, 10:00a-12:50p, EBU3B, 2154, 27
CSE-291, 888628, LE, G00, MW, 8:00p-9:20p, CENTR, 109, 53
CSE-291, 888923, LE, H00, MWF, 3:00p-3:50p, EBU3B, 2154, 4
POLI-100H, 881614, LE, A00, TuTh, 11:00a-12:20p, CENTR, 115, 175
BENG-282, 875530, LE, A00, W, 2:00p-2:50p, PFBH, 191, 43
HDP-1, , LE, A00, TuTh, 11:00a-12:20p, CENTR, 101, 158
HDP-1, 877208, DI, A01, M, 11:00a-11:50a, CENTR, 217A, 28
HDP-1, 877209, DI, A02, M, 12:00p-12:50p, CENTR, 217A, 25
HDP-1, 877210, DI, A03, M, 2:00p-2:50p, CENTR, 218, 26
HDP-1, 877211, DI, A04, M, 3:00p-3:50p, CENTR, 218, 16
HDP-1, 877212, DI, A05, W, 9:00a-9:50a, SOLIS, 109, 12
HDP-1, 877213, DI, A06, W, 10:00a-10:50a, WLH, 2112, 25
HDP-1, 877214, DI, A07, W, 2:00p-2:50p, CENTR, 218, 26
CENG-205, 883317, SE, A00, W, 11:00a-12:00p, SME, 248, 63
SIOC-217A, 876134, LE, A00, MW, 12:30p-1:50p, NIERN, 101, 23
LTFR-50, 874993, DI, A00, MWF, 2:00p-2:50p, LIT, 355, 11
PHYS-11, 877333, LE, A00, TuTh, 2:00p-3:20p, PCYNH, 106, 141
PHYS-11, , DI, A01, Tu, 5:00p-5:50p, PCYNH, 106, 141
HINE-120, 880818, LE, A00, MWF, 11:00a-11:50a, PETER, 104, 64
PHYS-13, 877335, LE, A00, MWF, 2:00p-2:50p, APM, 2301, 22
PHYS-13, , DI, A01, Tu, 6:00p-6:50p, YORK, 3000A, 22
ECE-260A, 879997, LE, A00, MW, 5:00p-6:20p, WLH, 2111, 44
SOCG-208, 876052, SE, A00, M, 11:00a-12:50p, SSB, 101, 9
LIIT-1A, 875292, TU, A00, MWF, 8:00a-8:50a, HSS, 1128B, 7
LIIT-1A, 875293, TU, B00, MWF, 9:00a-9:50a, HSS, 1128B, 12
LIIT-1A, 875294, TU, C00, MWF, 10:00a-10:50a, HSS, 1128B, 10
LIIT-1A, 875295, TU, D00, MWF, 11:00a-11:50a, HSS, 1128B, 14
BENG-135, 875460, LE, A00, TuTh, 2:00p-3:20p, WLH, 2115, 30
BENG-135, , LE, A00, W, 2:00p-2:50p, SOLIS, 111, 15
BENG-135, , DI, A01, F, 9:00a-9:50a, MANDE, B-146, 15
BENG-135, , DI, A02, F, 11:00a-11:50a, MANDE, B-146, 15
TMC-198, 874101, SE, A00, Tu, 5:00p-6:20p, TMCA, 127, 25
LIFR-1DX, 875269, DI, A00, TuTh, 9:30a-10:50a, CENTR, 220, 29
LIFR-1DX, 875270, DI, B00, TuTh, 12:30p-1:50p, CENTR, 220, 27
EDS-125, 877013, LE, A00, W, 5:00p-7:50p, MANDE, B-150, 68
PHIL-150, 880874, LE, A00, MWF, 1:00p-1:50p, WLH, 2207, 32
HIUS-181, 880828, SE, A00, F, 9:30a-12:30p, HSS, 6008, 7
EDS-126, , LE, A00, TuTh, 8:00a-9:20a, SOLIS, 104, 0
COGR-294, 885746, SE, B00, F, 9:00a-11:50a, MCC, 127, 7
CLIN-294A, 874558, SE, A00, W, 9:00a-11:50a, BSB, 2071, 0
BIEB-126, , LE, A00, MWF, 11:00a-11:50a, SOLIS, 104, 108
BIEB-126, 878493, DI, A01, F, 12:00p-12:50p, CENTR, 220, 27
BIEB-126, 878494, DI, A02, F, 4:00p-4:50p, CENTR, 220, 31
BIEB-126, 878495, DI, A03, F, 5:00p-5:50p, CENTR, 220, 25
BIEB-126, 885722, DI, A04, M, 5:00p-5:50p, HSS, 2321, 25
MATH-240A, 880563, LE, A00, MWF, 9:00a-9:50a, APM, 5402, 25
MUS-15, , LE, A00, W, 6:30p-9:20p, WLH, 2005, 147
MUS-15, 878181, DI, A01, M, 11:00a-11:50a, WLH, 2136, 25
MUS-15, 878182, DI, A02, M, 12:00p-12:50p, WLH, 2136, 29
MUS-15, 878183, DI, A03, W, 1:00p-1:50p, WLH, 2136, 28
MUS-15, 878184, DI, A04, F, 9:00a-9:50a, WLH, 2136, 31
MUS-15, 878185, DI, A05, F, 10:00a-10:50a, WLH, 2136, 28
MUS-15, 878186, DI, A06, F, 11:00a-11:50a, WLH, 2136, 27
MUS-15, , LE, B00, Th, 6:30p-9:20p, CENTR, 101, 147
MUS-15, 878188, DI, B01, M, 10:00a-10:50a, CPMC, 264, 20
MUS-15, 878189, DI, B02, M, 11:00a-11:50a, CPMC, 264, 24
MUS-15, 878191, DI, B04, W, 10:00a-10:50a, WLH, 2154, 11
MUS-15, 878192, DI, B05, W, 12:00p-12:50p, CPMC, 264, 18
MUS-15, 878193, DI, B06, W, 1:00p-1:50p, CPMC, 264, 27
MUS-15, 878194, DI, B07, F, 9:00a-9:50a, CPMC, 265, 16
MUS-15, 878195, DI, B08, F, 10:00a-10:50a, CPMC, 265, 11
BIEB-121, 878491, LA, A00, WF, 12:00p-4:50p, YORK, 1310, 0
COMM-107, 881454, LE, A00, M, 5:00p-7:50p, CSB, 005, 49
COGS-109, , LE, A00, MWF, 9:00a-9:50a, MANDE, B-210, 151
COGS-109, 881113, LA, A01, M, 11:00a-11:50a, CSB, 115, 32
COGS-109, 881114, LA, A02, M, 2:00p-2:50p, CSB, 115, 31
COGS-109, 881115, LA, A03, W, 12:00p-12:50p, CSB, 115, 28
COGS-109, 881116, LA, A04, W, 10:00a-10:50a, CSB, 115, 32
COGS-109, 881117, LA, A05, F, 1:00p-1:50p, CSB, 115, 28
PHYS-223, 877377, LE, A00, TuTh, 12:30p-1:50p, SERF, 383, 4
CENG-211, 883318, LE, A00, TuTh, 2:00p-3:20p, WLH, 2204, 24
COMM-101, , LE, A00, TuTh, 5:00p-6:20p, CSB, 001, 72
COMM-101, 881438, DI, A01, M, 3:00p-5:50p, MCC, 222, 20
COMM-101, 881439, DI, A02, Tu, 9:30a-12:20p, MCC, 222, 13
COMM-101, 881440, DI, A03, W, 9:00a-11:50a, MCC, 222, 19
COMM-101, 881441, DI, A04, W, 3:00p-5:50p, MCC, 222, 20
LTEA-138, , LE, A00, MWF, 3:00p-3:50p, CENTR, 119, 0
LTIT-100, 882138, LE, A00, MWF, 11:00a-11:50a, LIT, 437, 11
MUS-1A, , LE, A00, TuTh, 9:30a-10:50a, CPMC, 136, 141
MUS-1A, 878297, LA, A01, MW, 9:00a-9:50a, CPMC, 265, 25
MUS-1A, 878298, LA, A02, MW, 10:00a-10:50a, CPMC, 265, 25
MUS-1A, 878299, LA, A03, WF, 11:00a-11:50a, CPMC, 265, 25
MUS-1A, 878300, LA, A04, WF, 12:00p-12:50p, CPMC, 265, 25
MUS-1A, 878301, LA, A05, MW, 9:00a-9:50a, WLH, 2155, 21
MUS-1A, 878302, LA, A06, WF, 11:00a-11:50a, WLH, 2155, 21
MUS-1A, , LE, B00, TuTh, 11:00a-12:20p, CPMC, 136, 141
