building_tag,longitude,latitude,day,hour,students_number
RBC,32.884341,-117.240977,M,16,63
ECKRT,32.86716,-117.252589,M,11,8
APM,32.879039,-117.241028,M,17,193
OTRSN,32.88662,-117.241109,M,10,75
WLH,32.880558,-117.234319,M,20,638
CENTR,32.877773,-117.237262,Tu,13,1565
SME,32.87989,-117.233139,W,17,60
CSB,32.880547,-117.239444,W,12,304
CPMC,32.877962,-117.234429,Th,17,94
TM102,32.881485,-117.23968,Tu,17,23
EBU2,32.881243,-117.233615,Th,17,90
HSS,32.878391,-117.241665,Tu,17,369
WLH,32.880558,-117.234319,F,12,748
GH,32.873717,-117.240975,Th,15,417
OTRSN,32.88662,-117.241109,W,10,75
OTRSN,32.88662,-117.241109,F,09,0
SOLIS,32.880931,-117.239798,Th,16,372
HSS,32.878391,-117.241665,M,14,363
HUBBS,32.867457,-117.253423,Tu,14,24
GH,32.873717,-117.240975,F,21,12
PCYNH,32.878422,-117.233767,W,10,447
SSB,32.883965,-117.240439,Th,11,36
APM,32.879039,-117.241028,W,11,112
MANDE,32.877866,-117.239432,Tu,12,380
BIO,32.876028,-117.242219,Th,12,5
CENTR,32.877773,-117.237262,F,14,1365
EBU3B,32.881835,-117.233523,Th,19,29
GH,32.873717,-117.240975,W,13,241
GH,32.873717,-117.240975,Th,19,338
RBC,32.884341,-117.240977,F,09,29
EBU2,32.881243,-117.233615,Tu,14,103
YORK,32.874554,-117.240005,Tu,16,496
YORK,32.874554,-117.240005,F,14,314
ECKRT,32.86716,-117.252589,Th,15,25
MCGIL,32.879049,-117.242043,Th,18,5
OTRSN,32.88662,-117.241109,M,20,58
MET,32.875344,-117.234821,Tu,11,7
LEDDN,32.878867,-117.241695,F,11,38
VAF,32.87918,-117.234138,W,10,25
EBU1,32.881659,-117.235623,Th,09,3
EBU1,32.881659,-117.235623,W,20,22
VAF,32.87918,-117.234138,Tu,10,25
PRICE,32.879733,-117.236191,Th,13,463
RBC,32.884341,-117.240977,M,09,217
SEQUO,32.882173,-117.240561,F,09,18
PCYNH,32.878422,-117.233767,M,11,377
SSB,32.883965,-117.240439,F,15,32
PRICE,32.879733,-117.236191,M,12,475
IGPP,32.868349,-117.252952,Th,15,6
SSB,32.883965,-117.240439,Tu,09,26
MANDE,32.877866,-117.239432,M,19,126
WLH,32.880558,-117.234319,M,10,748
MCGIL,32.879049,-117.242043,F,16,14
CICC,32.885032,-117.241292,Th,11,287
ASANT,32.884082,-117.241912,Th,10,28
PRICE,32.879733,-117.236191,W,09,317
CTF,32.756219,-117.165294,Tu,14,9
GH,32.873717,-117.240975,Tu,14,368
LIT,32.880495,-117.23385,W,13,57
SEQUO,32.882173,-117.240561,M,18,80
ASANT,32.884082,-117.241912,W,13,57
TM102,32.881485,-117.23968,W,16,30
SSB,32.883965,-117.240439,M,09,29
IGPP,32.868349,-117.252952,M,10,10
EBU3B,32.881835,-117.233523,Tu,08,29
MANDE,32.877866,-117.239432,W,10,299
TM102,32.881485,-117.23968,F,14,28
BONN,32.875415,-117.240332,W,13,0
IGPP,32.868349,-117.252952,W,13,9
MCGIL,32.879049,-117.242043,M,14,35
CENTR,32.877773,-117.237262,Th,07,181
CSB,32.880547,-117.239444,Th,13,121
MET,32.875344,-117.234821,W,09,0
SSB,32.883965,-117.240439,Tu,13,19
BRF2,32.87448,-117.234951,M,13,10
MCC,32.88156,-117.24028,Th,18,35
WFH,32.886956,-117.241839,Th,09,118
BRF2,32.87448,-117.234951,W,17,2
VAUGN,32.865324,-117.252961,W,10,46
MAYER,32.875322,-117.24019,Tu,10,12
RBC,32.884341,-117.240977,Th,16,95
MANDE,32.877866,-117.239432,Th,10,324
CSB,32.880547,-117.239444,W,19,122
CICC,32.885032,-117.241292,Tu,11,287
BSB,32.875597,-117.236066,Tu,16,0
LIT,32.880495,-117.23385,M,14,103
EBU1,32.881659,-117.235623,Tu,13,34
HUBBS,32.867457,-117.253423,W,14,21
LFFB,32.876682,-117.236868,F,09,0
MANDE,32.877866,-117.239432,F,13,177
VAUGN,32.865324,-117.252961,M,13,50
TM102,32.881485,-117.23968,M,11,17
VAF,32.87918,-117.234138,Th,09,25
GH,32.873717,-117.240975,M,16,393
PETER,32.880013,-117.240351,W,14,637
PCYNH,32.878422,-117.233767,Th,12,459
MCGIL,32.879049,-117.242043,Th,13,43
ECON,32.875323,-117.2355,M,16,20
CENTR,32.877773,-117.237262,Th,13,1565
PCYNH,32.878422,-117.233767,F,18,17
PETER,32.880013,-117.240351,W,09,637
CSB,32.880547,-117.239444,Th,19,194
EBU3B,32.881835,-117.233523,W,09,217
OTRSN,32.88662,-117.241109,Tu,09,134
MAYER,32.875322,-117.24019,Th,13,9
EBU3B,32.881835,-117.233523,M,12,68
NSB,32.875274,-117.242808,W,09,41
CENTR,32.877773,-117.237262,M,09,1387
ECKRT,32.86716,-117.252589,W,14,58
HSS,32.878391,-117.241665,Th,20,138
ASANT,32.884082,-117.241912,M,11,31
RBC,32.884341,-117.240977,Th,09,210
EBU2,32.881243,-117.233615,Tu,09,77
CSB,32.880547,-117.239444,F,10,279
OTRSN,32.88662,-117.241109,F,13,0
SOLIS,32.880931,-117.239798,Tu,18,516
NSB,32.875274,-117.242808,F,11,39
PETER,32.880013,-117.240351,F,08,199
DANCE,32.871733,-117.24019,M,14,3
VAF,32.87918,-117.234138,M,16,31
ECON,32.875323,-117.2355,Th,10,28
PCYNH,32.878422,-117.233767,M,18,443
HSS,32.878391,-117.241665,F,14,348
PFBH,32.881568,-117.234351,Tu,18,0
EBU2,32.881243,-117.233615,W,09,116
MTF,32.875608,-117.235497,W,13,0
WLH,32.880558,-117.234319,W,20,383
PACIF,32.87603,-117.242393,Th,14,34
SSB,32.883965,-117.240439,M,14,100
SOLIS,32.880931,-117.239798,F,14,149
MAYER,32.875322,-117.24019,F,17,0
SEQUO,32.882173,-117.240561,W,17,52
CPMC,32.877962,-117.234429,F,11,138
SEQUO,32.882173,-117.240561,Tu,19,72
CSB,32.880547,-117.239444,Tu,19,159
PETER,32.880013,-117.240351,F,15,616
NSB,32.875274,-117.242808,Th,11,20
MTF,32.875608,-117.235497,M,12,0
LEDDN,32.878867,-117.241695,M,15,214
PETER,32.880013,-117.240351,M,13,767
GH,32.873717,-117.240975,W,21,12
LEDDN,32.878867,-117.241695,Tu,18,216
BSB,32.875597,-117.236066,Tu,11,60
ERCA,32.886146,-117.242029,M,16,15
MAYER,32.875322,-117.24019,W,18,0
LEDDN,32.878867,-117.241695,W,18,216
SSRB,32.880687,-117.240153,Th,09,13
MET,32.875344,-117.234821,Th,17,10
MYR-A,32.875268,-117.240194,M,14,47
NSB,32.875274,-117.242808,Tu,15,23
PETER,32.880013,-117.240351,Th,12,836
GH,32.873717,-117.240975,M,21,12
SEQUO,32.882173,-117.240561,F,14,89
CPMC,32.877962,-117.234429,M,15,28
SERF,32.879664,-117.235105,W,16,4
MYR-A,32.875268,-117.240194,F,17,0
EBU2,32.881243,-117.233615,M,10,13
EBU2,32.881243,-117.233615,F,08,16
SOLIS,32.880931,-117.239798,W,10,426
MCC,32.88156,-117.24028,Th,11,35
VAF,32.87918,-117.234138,Th,16,8
NIERN,32.868487,-117.251196,M,12,16
WLH,32.880558,-117.234319,Th,17,682
MCC,32.88156,-117.24028,Th,09,20
SEQUO,32.882173,-117.240561,M,16,69
WFH,32.886956,-117.241839,Th,11,222
WFH,32.886956,-117.241839,W,10,0
PFBH,32.881568,-117.234351,Th,15,30
LFFB,32.876682,-117.236868,Th,09,0
MCGIL,32.879049,-117.242043,Tu,10,66
LIT,32.880495,-117.23385,Tu,10,15
PETER,32.880013,-117.240351,Tu,11,761
MYR-A,32.875268,-117.240194,W,17,0
NSB,32.875274,-117.242808,F,12,41
DANCE,32.871733,-117.24019,Tu,16,2
MTF,32.875608,-117.235497,M,09,0
SEQUO,32.882173,-117.240561,Th,12,69
CMME,32.875561,-117.235448,F,09,0
EBU1,32.881659,-117.235623,M,17,38
YORK,32.874554,-117.240005,M,13,40
RBC,32.884341,-117.240977,Tu,18,341
CENTR,32.877773,-117.237262,W,13,1534
HSS,32.878391,-117.241665,M,09,373
SME,32.87989,-117.233139,M,13,21
PCYNH,32.878422,-117.233767,F,11,380
EBU2,32.881243,-117.233615,W,16,24
OTRSN,32.88662,-117.241109,Th,09,134
LEDDN,32.878867,-117.241695,Th,13,203
ECKRT,32.86716,-117.252589,M,14,58
APM,32.879039,-117.241028,M,10,145
OTRSN,32.88662,-117.241109,M,15,33
RBC,32.884341,-117.240977,Th,18,335
VAUGN,32.865324,-117.252961,F,09,29
CPMC,32.877962,-117.234429,Th,10,163
TM102,32.881485,-117.23968,Tu,12,25
WLH,32.880558,-117.234319,F,17,430
SOLIS,32.880931,-117.239798,Tu,11,171
OTRSN,32.88662,-117.241109,W,15,67
HSS,32.878391,-117.241665,Th,11,329
GH,32.873717,-117.240975,M,18,320
GH,32.873717,-117.240975,F,16,29
CENTR,32.877773,-117.237262,M,14,1387
PCYNH,32.878422,-117.233767,Th,19,81
SOLIS,32.880931,-117.239798,Th,13,500
APM,32.879039,-117.241028,Tu,11,273
NSB,32.875274,-117.242808,W,12,47
APM,32.879039,-117.241028,Tu,08,177
SSB,32.883965,-117.240439,W,15,71
OTRSN,32.88662,-117.241109,Tu,16,136
CENTR,32.877773,-117.237262,F,13,1457
TM102,32.881485,-117.23968,Th,17,23
HSS,32.878391,-117.241665,M,12,316
ECON,32.875323,-117.2355,Tu,17,13
HUBBS,32.867457,-117.253423,Th,13,21
GH,32.873717,-117.240975,Th,16,400
BIO,32.876028,-117.242219,Tu,12,5
CSB,32.880547,-117.239444,F,08,105
EBU2,32.881243,-117.233615,Tu,11,109
ECKRT,32.86716,-117.252589,Th,10,19
SEQUO,32.882173,-117.240561,Tu,10,87
NSB,32.875274,-117.242808,Th,15,36
PRICE,32.879733,-117.236191,M,11,317
MET,32.875344,-117.234821,Tu,14,7
LFFB,32.876682,-117.236868,Tu,17,13
MANDE,32.877866,-117.239432,F,08,54
OTRSN,32.88662,-117.241109,Th,10,134
ASANT,32.884082,-117.241912,F,13,15
LEDDN,32.878867,-117.241695,Tu,17,216
BSB,32.875597,-117.236066,W,11,0
SEQUO,32.882173,-117.240561,Tu,20,64
VAF,32.87918,-117.234138,Tu,15,23
CSB,32.880547,-117.239444,Tu,20,54
WLH,32.880558,-117.234319,Tu,21,177
RBC,32.884341,-117.240977,F,14,32
SSB,32.883965,-117.240439,F,10,26
YORK,32.874554,-117.240005,Th,14,696
PFBH,32.881568,-117.234351,Tu,16,30
MYR-A,32.875268,-117.240194,Tu,18,0
MANDE,32.877866,-117.239432,M,14,356
CENTR,32.877773,-117.237262,Th,21,284
GH,32.873717,-117.240975,Tu,21,217
CSB,32.880547,-117.239444,Th,10,208
APM,32.879039,-117.241028,Th,16,276
BSB,32.875597,-117.236066,Th,10,67
MCGIL,32.879049,-117.242043,Tu,17,5
UREY,32.875569,-117.241055,Tu,17,8
SME,32.87989,-117.233139,Tu,10,38
APM,32.879039,-117.241028,F,14,71
BONN,32.875415,-117.240332,Tu,10,19
BRF2,32.87448,-117.234951,F,11,27
SEQUO,32.882173,-117.240561,Tu,09,87
EBU3B,32.881835,-117.233523,W,17,85
WFH,32.886956,-117.241839,W,19,111
TM102,32.881485,-117.23968,W,13,21
ASANT,32.884082,-117.241912,Tu,12,60
APM,32.879039,-117.241028,M,08,14
VAF,32.87918,-117.234138,F,13,22
CPMC,32.877962,-117.234429,Tu,16,88
WFH,32.886956,-117.241839,M,18,239
PCYNH,32.878422,-117.233767,Tu,12,496
RBC,32.884341,-117.240977,W,13,21
APM,32.879039,-117.241028,F,13,136
MAYER,32.875322,-117.24019,Tu,12,9
NSB,32.875274,-117.242808,M,16,0
SSB,32.883965,-117.240439,Tu,16,49
CMME,32.875561,-117.235448,F,11,32
MCC,32.88156,-117.24028,M,13,38
VAF,32.87918,-117.234138,Th,18,8
SOLIS,32.880931,-117.239798,Tu,08,232
PETER,32.880013,-117.240351,M,08,199
MNDLR,32.879312,-117.242139,Th,15,24
RBC,32.884341,-117.240977,M,12,73
PETER,32.880013,-117.240351,Tu,09,889
CSB,32.880547,-117.239444,M,12,250
RBC,32.884341,-117.240977,Th,11,170
CSB,32.880547,-117.239444,W,16,108
LIT,32.880495,-117.23385,M,13,57
EBU2,32.881243,-117.233615,Th,13,63
BONN,32.875415,-117.240332,F,18,0
HSS,32.878391,-117.241665,Tu,13,268
CENTR,32.877773,-117.237262,Tu,21,54
APM,32.879039,-117.241028,M,21,101
HSS,32.878391,-117.241665,W,16,443
SME,32.87989,-117.233139,Tu,09,17
GH,32.873717,-117.240975,M,13,241
HUBBS,32.867457,-117.253423,M,16,18
SOLIS,32.880931,-117.239798,W,08,298
PETER,32.880013,-117.240351,W,19,274
MCGIL,32.879049,-117.242043,Th,14,44
WLH,32.880558,-117.234319,M,15,931
WFH,32.886956,-117.241839,W,09,0
CENTR,32.877773,-117.237262,Th,14,1401
YORK,32.874554,-117.240005,W,19,158
PCYNH,32.878422,-117.233767,W,14,477
SSB,32.883965,-117.240439,Th,15,28
APM,32.879039,-117.241028,W,15,140
MANDE,32.877866,-117.239432,Tu,16,303
CENTR,32.877773,-117.237262,F,18,236
GH,32.873717,-117.240975,W,17,320
MAYER,32.875322,-117.24019,Th,18,0
EBU2,32.881243,-117.233615,Tu,18,28
YORK,32.874554,-117.240005,F,10,223
BONN,32.875415,-117.240332,Tu,14,0
CSB,32.880547,-117.239444,Tu,14,303
OTRSN,32.88662,-117.241109,F,16,0
LIT,32.880495,-117.23385,Th,13,40
VAF,32.87918,-117.234138,W,14,25
ERCA,32.886146,-117.242029,Tu,15,30
PRICE,32.879733,-117.236191,Tu,12,463
SSB,32.883965,-117.240439,Th,09,48
PCYNH,32.878422,-117.233767,W,08,255
ECON,32.875323,-117.2355,Th,15,41
WFH,32.886956,-117.241839,Tu,09,118
PCYNH,32.878422,-117.233767,M,15,404
PFBH,32.881568,-117.234351,W,13,35
HSS,32.878391,-117.241665,F,13,354
OTRSN,32.88662,-117.241109,Tu,18,63
IGPP,32.868349,-117.252952,Th,11,9
SME,32.87989,-117.233139,Th,13,0
PCYNH,32.878422,-117.233767,F,09,139
ASANT,32.884082,-117.241912,Th,14,12
SSB,32.883965,-117.240439,M,11,41
SEQUO,32.882173,-117.240561,W,12,56
PCYNH,32.878422,-117.233767,Tu,09,435
CPMC,32.877962,-117.234429,F,14,10
MAYER,32.875322,-117.24019,M,11,3
SPIES,32.869081,-117.251015,Th,11,12
TMCA,32.881417,-117.241052,W,16,9
GH,32.873717,-117.240975,Tu,10,239
LEDDN,32.878867,-117.241695,M,10,194
PETER,32.880013,-117.240351,M,14,637
MYR-A,32.875268,-117.240194,Th,15,12
EBU3B,32.881835,-117.233523,W,18,75
MET,32.875344,-117.234821,W,10,0
NIERN,32.868487,-117.251196,W,11,7
PFBH,32.881568,-117.234351,F,10,10
LEDDN,32.878867,-117.241695,W,13,209
TMCA,32.881417,-117.241052,Tu,14,12
MET,32.875344,-117.234821,Th,18,10
PETER,32.880013,-117.240351,Th,17,581
MCGIL,32.879049,-117.242043,W,16,25
TM102,32.881485,-117.23968,F,10,26
BRF2,32.87448,-117.234951,Tu,09,0
BONN,32.875415,-117.240332,W,17,0
PCYNH,32.878422,-117.233767,M,09,159
SEQUO,32.882173,-117.240561,F,11,82
CPMC,32.877962,-117.234429,M,12,119
MCGIL,32.879049,-117.242043,M,10,66
CENTR,32.877773,-117.237262,W,08,1027
MNDLR,32.879312,-117.242139,W,19,26
MCC,32.88156,-117.24028,Tu,13,18
EBU2,32.881243,-117.233615,F,13,53
EBU3B,32.881835,-117.233523,Tu,19,13
VAF,32.87918,-117.234138,Th,11,25
BRF2,32.87448,-117.234951,W,13,10
SOLIS,32.880931,-117.239798,M,17,424
WFH,32.886956,-117.241839,W,17,219
BONN,32.875415,-117.240332,F,11,0
UREY,32.875569,-117.241055,Th,17,8
SEQUO,32.882173,-117.240561,Th,21,30
PFBH,32.881568,-117.234351,Tu,20,0
TM102,32.881485,-117.23968,M,15,38
DANCE,32.871733,-117.24019,Tu,13,8
CPMC,32.877962,-117.234429,Tu,19,23
OAR,32.8697,-117.250649,W,15,5
VAUGN,32.865324,-117.252961,Tu,12,1
EBU1,32.881659,-117.235623,M,18,34
YORK,32.874554,-117.240005,M,18,209
PETER,32.880013,-117.240351,W,10,673
PCYNH,32.878422,-117.233767,Th,16,329
ECON,32.875323,-117.2355,M,12,12
CENTR,32.877773,-117.237262,W,14,1473
WLH,32.880558,-117.234319,M,09,688
WLH,32.880558,-117.234319,Tu,17,753
MCGIL,32.879049,-117.242043,Th,17,36
EBU1,32.881659,-117.235623,Th,10,0
SME,32.87989,-117.233139,F,12,60
MCC,32.88156,-117.24028,W,10,62
LEDDN,32.878867,-117.241695,Th,16,199
EBU3B,32.881835,-117.233523,M,16,30
PCYNH,32.878422,-117.233767,W,18,406
CENTR,32.877773,-117.237262,Tu,16,1421
CSB,32.880547,-117.239444,F,14,280
NSB,32.875274,-117.242808,F,09,40
RBC,32.884341,-117.240977,Tu,15,143
LFFB,32.876682,-117.236868,Tu,18,13
SOLIS,32.880931,-117.239798,Tu,14,421
MNDLR,32.879312,-117.242139,M,16,44
NSB,32.875274,-117.242808,F,15,48
MNDLR,32.879312,-117.242139,W,17,26
VAF,32.87918,-117.234138,M,12,37
GH,32.873717,-117.240975,F,11,292
LIT,32.880495,-117.23385,F,14,52
CENTR,32.877773,-117.237262,M,19,1082
SPIES,32.869081,-117.251015,Tu,11,12
SSB,32.883965,-117.240439,W,09,33
APM,32.879039,-117.241028,Tu,14,209
NSB,32.875274,-117.242808,W,19,65
ECON,32.875323,-117.2355,W,15,17
SSB,32.883965,-117.240439,W,12,55
MCC,32.88156,-117.24028,F,13,17
OTRSN,32.88662,-117.241109,Tu,11,121
GH,32.873717,-117.240975,Th,21,217
EBU3B,32.881835,-117.233523,Th,17,44
TM102,32.881485,-117.23968,Th,10,24
ECKRT,32.86716,-117.252589,F,14,36
OTRSN,32.88662,-117.241109,W,09,75
ECON,32.875323,-117.2355,Tu,12,1
HUBBS,32.867457,-117.253423,Th,14,24
GH,32.873717,-117.240975,Th,13,346
EBU3B,32.881835,-117.233523,F,14,11
MANDE,32.877866,-117.239432,Tu,15,319
MAYER,32.875322,-117.24019,F,13,0
DANCE,32.871733,-117.24019,W,16,3
YORK,32.874554,-117.240005,Tu,18,455
SEQUO,32.882173,-117.240561,Tu,15,64
PETER,32.880013,-117.240351,F,11,509
SME,32.87989,-117.233139,W,11,194
MCC,32.88156,-117.24028,W,09,62
ERCA,32.886146,-117.242029,M,12,26
MAYER,32.875322,-117.24019,W,14,0
MET,32.875344,-117.234821,Th,13,17
NSB,32.875274,-117.242808,Tu,11,20
RBC,32.884341,-117.240977,F,11,29
MCC,32.88156,-117.24028,W,15,40
MANDE,32.877866,-117.239432,M,08,103
YORK,32.874554,-117.240005,Th,11,226
MYR-A,32.875268,-117.240194,Tu,13,31
YORK,32.874554,-117.240005,Th,08,428
MANDE,32.877866,-117.239432,M,13,336
WLH,32.880558,-117.234319,W,07,42
CENTR,32.877773,-117.237262,Th,08,641
APM,32.879039,-117.241028,Th,13,180
MYR-A,32.875268,-117.240194,F,13,0
VAF,32.87918,-117.234138,Tu,09,25
SOLIS,32.880931,-117.239798,W,14,168
SME,32.87989,-117.233139,Tu,15,58
MCC,32.88156,-117.24028,Th,15,43
EBU3B,32.881835,-117.233523,Tu,10,60
MNDLR,32.879312,-117.242139,Tu,13,15
BRF2,32.87448,-117.234951,F,16,8
SOLIS,32.880931,-117.239798,Tu,21,93
WLH,32.880558,-117.234319,Th,13,772
SEQUO,32.882173,-117.240561,M,12,84
CPMC,32.877962,-117.234429,W,10,110
WLH,32.880558,-117.234319,M,11,717
LIT,32.880495,-117.23385,Tu,14,39
PETER,32.880013,-117.240351,Tu,15,880
MYR-A,32.875268,-117.240194,W,13,23
CPMC,32.877962,-117.234429,M,09,83
SEQUO,32.882173,-117.240561,Th,16,68
SERF,32.879664,-117.235105,F,12,5
SSRB,32.880687,-117.240153,Th,12,9
WLH,32.880558,-117.234319,W,17,789
TMCA,32.881417,-117.241052,Th,16,10
YORK,32.874554,-117.240005,M,17,58
WFH,32.886956,-117.241839,M,13,125
PCYNH,32.878422,-117.233767,Tu,15,513
SSRB,32.880687,-117.240153,Tu,10,39
BONN,32.875415,-117.240332,Th,12,0
SME,32.87989,-117.233139,M,17,33
PCYNH,32.878422,-117.233767,F,15,381
NSB,32.875274,-117.242808,M,11,6
ERCA,32.886146,-117.242029,Th,15,8
EBU2,32.881243,-117.233615,W,12,58
MCC,32.88156,-117.24028,M,16,44
LEDDN,32.878867,-117.241695,M,09,86
RBC,32.884341,-117.240977,M,19,50
APM,32.879039,-117.241028,M,14,123
OTRSN,32.88662,-117.241109,M,11,100
CENTR,32.877773,-117.237262,Tu,12,1780
SOLIS,32.880931,-117.239798,M,19,353
CPMC,32.877962,-117.234429,Th,14,38
TM102,32.881485,-117.23968,Tu,16,24
BSB,32.875597,-117.236066,Tu,18,0
EBU2,32.881243,-117.233615,Th,16,40
HSS,32.878391,-117.241665,Tu,16,360
CSB,32.880547,-117.239444,Tu,17,156
OTRSN,32.88662,-117.241109,M,09,116
WLH,32.880558,-117.234319,F,13,676
OTRSN,32.88662,-117.241109,W,11,142
APM,32.879039,-117.241028,W,20,125
